rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND
17, 0.00018044229553549381, 0.0001804457236193673, 0.0001804507228935538, 0.0001804507228935538, 0.00018045174982180592, 0.00018045174982180592, 0.00018045041442986537, 0.0001804457236193673, 0.00018044357496705383
18, 0.0001804488942041418, 0.00018044579066178943, 0.0001804507228935538, 0.00018045174982180592, 0.00018044691300296515, 0.00018044444366893434, 0.00018045189387989863, 0.00018044582927876818, 0.0001804495488941366
19, 0.0001804400639728666, 0.00018044691300296515, 0.00018045174982180592, 0.00018045174982180592, 0.00018044558334815662, 0.00018043979458327435, 0.00018045174982180592, 0.00018044357496705383, 0.00018044579066178943
20, 0.00018044558334815662, 0.00018044579066178943, 0.00018045174982180592, 0.00018045189387989863, 0.0001804418739570825, 0.00018045189387989863, 0.00018045174982180592, 0.00018044691300296515, 0.00018044579066178943
21, 0.0001804400639728666, 0.00018044579066178943, 0.00018045189387989863, 0.00018044826563327814, 0.00018043791148327783, 0.0001804400639728666, 0.00018044061307560802, 0.00018044889967452495, 0.00018045174982180592
22, 0.00018044501487428287, 0.00018045174982180592, 0.00018045174982180592, 0.00018045189387989863, 0.00018044889967452495, 0.00018044582927876818, 0.00018044257831451724, 0.0001804480823443498, 0.00018044684442933902
23, 0.00018044387842568069, 0.00018045002423604426, 0.00018044826563327814, 0.00018044691300296515, 0.00018044826563327814, 0.00018045189387989863, 0.00018044579066178943, 0.00018044684442933902, 0.00018044385371264918
24, 0.00018044889967452495, 0.00018044691300296515, 0.00018045174982180592, 0.00018045174982180592, 0.00018044691300296515, 0.00018044691300296515, 0.00018045002423604426, 0.00018044579066178943, 0.0001804396922844642
25, 0.00018045002423604426, 0.00018045041442986537, 0.00018045174982180592, 0.00018045174982180592, 0.00018044229553549381, 0.00018044582927876818, 0.00018044385371264918, 0.00018044684442933902, 0.00018045174982180592
26, 0.00018044889967452495, 0.00018045174982180592, 0.00018045189387989863, 0.00018045174982180592, 0.00018045041442986537, 0.0001804507228935538, 0.0001804400639728666, 0.00018045174982180592, 0.00018044444366893434
27, 0.0001804447090023719, 0.00018045189387989863, 0.00018044433498306135, 0.00018045189387989863, 0.00018044553216289448, 0.0001804400639728666, 0.00018044889967452495, 0.00018044826563327814, 0.00018044579066178943
28, 0.00018044093062228805, 0.00018045174982180592, 0.00018045174982180592, 0.00018045174982180592, 0.00018044889967452495, 0.00018045174982180592, 0.00018044889967452495, 0.0001804507228935538, 0.00018045174982180592
29, 0.0001804474277952416, 0.00018044889967452495, 0.00018045174982180592, 0.00018045174982180592, 0.00018044826563327814, 0.00018044582927876818, 0.00018044826563327814, 0.00018044691300296515, 0.00018044826563327814
30, 0.00018045041442986537, 0.00018045174982180592, 0.00018045189387989863, 0.00018045189387989863, 0.00018044087247205882, 0.00018044889967452495, 0.00018044889967452495, 0.0001804418739570825, 0.00018045174982180592
31, 0.00018044691300296515, 0.00018045174982180592, 0.00018045174982180592, 0.00018044889967452495, 0.00018044889967452495, 0.00018044579066178943, 0.00018044826563327814, 0.00018044889967452495, 0.0001804507228935538
32, 0.0001804507228935538, 0.00018044691300296515, 0.00018045174982180592, 0.00018045174982180592, 0.0001804474277952416, 0.00018043953938995966, 0.00018044582927876818, 0.00018044398372476034, 0.00018044684442933902
33, 0.00018044691300296515, 0.0001804507228935538, 0.00018045002423604426, 0.00018045174982180592, 0.00018044477923495123, 0.00018045041442986537, 0.00018044257831451724, 0.00018045174982180592, 0.0001804453802353091
34, 0.00018044189391591716, 0.00018044826563327814, 0.00018044826563327814, 0.00018044691300296515, 0.00018044385371264918, 0.00018044579066178943, 0.00018044826563327814, 0.00018044826563327814, 0.00018044553216289448
35, 0.00018044826563327814, 0.00018045174982180592, 0.00018044889967452495, 0.00018045174982180592, 0.0001804400639728666, 0.00018045174982180592, 0.00018044691300296515, 0.00018045174982180592, 0.00018044691300296515
36, 0.00018044183618833737, 0.00018044846832931995, 0.00018045041442986537, 0.00018045189387989863, 0.0001804453802353091, 0.00018044257831451724, 0.00018044826563327814, 0.00018044889967452495, 0.00018045002423604426
37, 0.0001804453802353091, 0.0001804447090023719, 0.00018045174982180592, 0.00018045189387989863, 0.00018044826563327814, 0.00018045174982180592, 0.00018045174982180592, 0.00018044889967452495, 0.00018045174982180592
38, 0.00018044087247205882, 0.00018045189387989863, 0.00018045074796665408, 0.00018044889967452495, 0.00018045174982180592, 0.00018044087247205882, 0.00018045174982180592, 0.00018044691300296515, 0.00018045174982180592
39, 0.0001804453802353091, 0.0001804507228935538, 0.00018044582927876818, 0.00018045189387989863, 0.00018044579066178943, 0.00018045041442986537, 0.00018044889967452495, 0.0001804396922844642, 0.00018045041442986537
40, 0.00018044826563327814, 0.0001804400639728666, 0.0001804453802353091, 0.00018045174982180592, 0.00018044087247205882, 0.00018044889967452495, 0.0001804400639728666, 0.00018044098724228413, 0.00018044582927876818
41, 0.00018044826563327814, 0.00018045189387989863, 0.00018044257831451724, 0.00018045174982180592, 0.0001804507228935538, 0.00018044087247205882, 0.00018044691300296515, 0.00018044257831451724, 0.0001804396922844642
42, 0.0001804447090023719, 0.00018045002423604426, 0.00018045174982180592, 0.00018045174982180592, 0.00018044684442933902, 0.00018044387842568069, 0.00018045174982180592, 0.00018044889967452495, 0.00018044826563327814
43, 0.00018044691300296515, 0.00018045174982180592, 0.0001804507228935538, 0.00018045174982180592, 0.00018044826563327814, 0.00018045041442986537, 0.00018044889967452495, 0.00018044547052571854, 0.00018044691300296515
44, 0.00018044826563327814, 0.00018045174982180592, 0.00018045174982180592, 0.00018045174982180592, 0.00018044889967452495, 0.00018045041442986537, 0.00018044582927876818, 0.00018044691300296515, 0.00018045074796665408
45, 0.0001804457236193673, 0.00018044691300296515, 0.00018045174982180592, 0.00018044826563327814, 0.0001804507228935538, 0.00018045174982180592, 0.00018044826563327814, 0.0001804488942041418, 0.00018044582927876818
46, 0.00018044826563327814, 0.00018044889967452495, 0.00018045174982180592, 0.00018045189387989863, 0.0001804400639728666, 0.00018045174982180592, 0.00018044579066178943, 0.00018044889967452495, 0.00018044910523743656
47, 0.00018044684442933902, 0.0001804457236193673, 0.00018045174982180592, 0.00018045174982180592, 0.00018045174982180592, 0.00018045174982180592, 0.0001804453802353091, 0.00018044826563327814, 0.00018044691300296515
48, 0.00018044691300296515, 0.00018045174982180592, 0.00018045174982180592, 0.00018045174982180592, 0.0001804400639728666, 0.00018044387842568069, 0.00018044691300296515, 0.00018044582927876818, 0.00018045174982180592
49, 0.00018044579066178943, 0.00018045189387989863, 0.00018045174982180592, 0.00018045189387989863, 0.0001804400639728666, 0.00018044579066178943, 0.00018044691300296515, 0.00018044579066178943, 0.00018044684442933902
50, 0.00018044087247205882, 0.00018044889967452495, 0.00018044911236848846, 0.00018045189387989863, 0.00018044387842568069, 0.00018045002423604426, 0.00018045174982180592, 0.0001804507228935538, 0.0001804400639728666
